state,state_fips,variable,sex,age_group,num_chronic,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Massachusetts,25,Per Capita Spending-Standardized ($),males, Less than 65 Years,6+,34037.5982,34996.0365,36325.5645,35605.7045,35182.3285,35984.1008,35286.3004,37278.5508,35111.7307,34080.9756,35063.0304
Massachusetts,25,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,0 to 1,456,475.5111,475.0808,478.962,471.3901,484.4576,476.7279,448.9615,434.7903,413.2712,391.3871
Massachusetts,25,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,2 to 3,1009.5038,1011.6583,1017.2677,1024.6297,1009.3924,997.2443,969.7029,947.2891,902.6124,894.5522,885.3545
Massachusetts,25,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,4 to 5,1857.6604,1838.3779,1817.5591,1850.3085,1767.4613,1787.3192,1743.9697,1666.3022,1635.1949,1574.5383,1485.392
Massachusetts,25,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,6+,4072.9761,4255.9382,4282.6324,4211.3362,4208.4488,4218.3265,4164.8375,4070.3651,4047.5683,3887.525,3776.7841
Massachusetts,25,Hospital Readmissions-Percentage (%),males, Less than 65 Years,0 to 1,9.17,9.61,9.1,10.05,9.04,8.98,10.11,9.28,8.67,7.53,8.21
Massachusetts,25,Hospital Readmissions-Percentage (%),males, Less than 65 Years,2 to 3,14.08,13.53,15.52,14.02,12.77,12.88,12.1,12.92,13.91,13.64,13.66
Massachusetts,25,Hospital Readmissions-Percentage (%),males, Less than 65 Years,4 to 5,20.21,19.45,18.76,19.46,17.96,15.68,16.13,17.19,17.75,17.23,16.62
Massachusetts,25,Hospital Readmissions-Percentage (%),males, Less than 65 Years,6+,34.42,34.95,34.78,34.32,33.91,33.25,32.02,31.43,31.11,31.54,31.8
Massachusetts,25,Per Capita Spending-Actual ($),males, 65 Years and Over,0 to 1,1605.1355,1696.4654,1718.4908,1770.8833,1753.9712,1796.6244,1797.1184,1830.4656,1929.7575,1959.6717,2103.8907
Massachusetts,25,Per Capita Spending-Actual ($),males, 65 Years and Over,2 to 3,5070.9328,5153.6242,5329.8434,5299.1208,5384.8922,5420.0747,5344.6022,5385.5876,5554.9815,5696.7107,5910.9777
Massachusetts,25,Per Capita Spending-Actual ($),males, 65 Years and Over,4 to 5,11994.0669,12136.9216,12619.3332,12583.4915,12107.9542,12202.3975,11937.4977,11949.7355,12031.0414,11842.0274,12699.4987
Massachusetts,25,Per Capita Spending-Actual ($),males, 65 Years and Over,6+,34920.6137,36316.9471,37993.3831,38180.8716,38364.7826,38321.1717,37786.0092,37650.7851,37608.7998,37600.2494,38266.4514
Massachusetts,25,Per Capita Spending-Standardized ($),males, 65 Years and Over,0 to 1,1465.5751,1547.2746,1559.5147,1608.6218,1587.0872,1620.7126,1638.116,1636.4532,1735.732,1772.1416,1890.5926
Massachusetts,25,Per Capita Spending-Standardized ($),males, 65 Years and Over,2 to 3,4501.0636,4561.6798,4680.7156,4647.2036,4686.24,4722.9985,4679.1648,4634.9748,4803.4525,4945.8079,5124.4964
Massachusetts,25,Per Capita Spending-Standardized ($),males, 65 Years and Over,4 to 5,10344.6841,10441.2372,10708.8312,10645.891,10190.7852,10283.194,10008.4237,9901.905,10031.5257,9895.6579,10626.7189
Massachusetts,25,Per Capita Spending-Standardized ($),males, 65 Years and Over,6+,29623.1826,30686.1875,31590.7323,31536.624,31456.3702,31378.0514,30626.1385,30376.0938,30289.9474,30297.4735,31011.0691
Massachusetts,25,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,0 to 1,163.0892,163.2439,159.8162,155.5876,150.8733,150.6875,144.1155,140.3414,138.0737,134.3061,142.937
Massachusetts,25,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,2 to 3,368.5764,365.8304,349.8177,346.4666,345.4184,342.5149,331.2169,328.4144,325.4143,331.9261,337.504
Massachusetts,25,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,4 to 5,741.4507,740.8256,723.4146,705.5144,683.206,683.5017,658.5114,664.9346,660.7923,649.1326,682.9365
Massachusetts,25,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,6+,1944.7793,1984.8197,1939.1393,1940.0918,1921.2266,1888.0797,1877.8512,1881.1701,1919.6727,1879.855,1932.7642
Massachusetts,25,Hospital Readmissions-Percentage (%),males, 65 Years and Over,0 to 1,6.92,6.83,6.18,7,5.13,4.95,6.87,4.65,4.92,4.91,5.07
Massachusetts,25,Hospital Readmissions-Percentage (%),males, 65 Years and Over,2 to 3,9.36,9.09,8.9,8.82,7.99,7.55,6.93,7.32,7.29,7.18,7.42
Massachusetts,25,Hospital Readmissions-Percentage (%),males, 65 Years and Over,4 to 5,14.29,14.24,13.59,13.48,12.38,11.91,10.79,11.21,11.16,10.87,11.24
Massachusetts,25,Hospital Readmissions-Percentage (%),males, 65 Years and Over,6+,26.73,27.21,26.52,26.22,25.34,23.97,23.11,23.71,23.77,24.28,24.56
Michigan,26,Per Capita Spending-Actual ($),males, Less than 65 Years,0 to 1,1684.3152,1708.2616,1821.9987,1831.7302,1744.2507,1824.8506,1854.314,1908.867,1918.1836,1892.1314,1981.9895
Michigan,26,Per Capita Spending-Actual ($),males, Less than 65 Years,2 to 3,6192.8829,6463.7217,6836.7341,6563.0628,6355.7872,6346.3414,6231.0894,6344.7989,6185.3865,6324.196,6188.3827
Michigan,26,Per Capita Spending-Actual ($),males, Less than 65 Years,4 to 5,14014.4863,14056.2479,14558.2644,14086.0848,13268.9485,12996.3888,12919.2856,12854.0132,12701.5055,12485.3305,12401.4698
Michigan,26,Per Capita Spending-Actual ($),males, Less than 65 Years,6+,37061.8272,38824.4471,40174.149,38773.0293,38815.6847,37435.9021,37320.7186,38052.1691,36495.5597,36120.4198,36519.7226
Michigan,26,Per Capita Spending-Standardized ($),males, Less than 65 Years,0 to 1,1673.0997,1693.2518,1793.2919,1805.6952000000001,1726.71,1824.2224,1870.725,1892.8159,1926.9131,1910.7017,2011.1839
Michigan,26,Per Capita Spending-Standardized ($),males, Less than 65 Years,2 to 3,5995.0814,6192.4494,6524.8648,6344.2615,6113.5554,6179.3074,6102.98,6159.1088,6103.4758,6309.4266,6156.3262
Michigan,26,Per Capita Spending-Standardized ($),males, Less than 65 Years,4 to 5,13139.3635,13133.4763,13556.9702,13274.0403,12483.3336,12491.2466,12428.2489,12289.3715,12333.0754,12100.3995,12031.1121
Michigan,26,Per Capita Spending-Standardized ($),males, Less than 65 Years,6+,33881.7727,35160.9297,36240.287,35692.539,35140.1811,34477.6985,34519.0614,35318.9656,34281.87,33808.2238,34164.9008
Michigan,26,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,0 to 1,363.6141,364.0471,367.7803,363.5528,362.1821,373.702,370.4373,371.7436,348.6521,342.4352,330.0239
Michigan,26,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,2 to 3,827.1968,826.0197,836.8794,825.059,823.6156,832.202,825.0055,813.353,786.2549,754.9752,755.7016
Michigan,26,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,4 to 5,1372.0056,1376.562,1407.4272,1381.98,1383.0681,1416.5749,1377.401,1367.7565,1301.5135,1318.0817,1303.9404
Michigan,26,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,6+,3386.1441,3364.218,3288.156,3254.9976,3286.1298,3337.3944,3366.311,3447.7565,3205.6692,3165.4972,3152.073
Michigan,26,Hospital Readmissions-Percentage (%),males, Less than 65 Years,0 to 1,8.51,8.46,8.84,10.23,8.93,8.67,8.86,6.36,8.17,7.93,8.6
Michigan,26,Hospital Readmissions-Percentage (%),males, Less than 65 Years,2 to 3,12.42,13.45,13.03,12.7,12.21,12.24,11.28,11.71,10.88,10.33,11.3
Michigan,26,Hospital Readmissions-Percentage (%),males, Less than 65 Years,4 to 5,17.79,16.23,16.51,16.13,15.21,14.18,14.02,14.58,14.25,14.08,14.05
Michigan,26,Hospital Readmissions-Percentage (%),males, Less than 65 Years,6+,33.28,32.56,33.06,32.05,31.69,31.8,30.57,30.99,28.96,29.05,28.79
Michigan,26,Per Capita Spending-Actual ($),males, 65 Years and Over,0 to 1,1481.0491,1484.2314,1502.2491,1616.3783,1530.3896,1573.3535,1527.2842,1537.7199,1549.748,1565.9224,1572.787
Michigan,26,Per Capita Spending-Actual ($),males, 65 Years and Over,2 to 3,4718.2656,4805.9213,4775.1725,4819.0592,4692.6475,4734.1989,4695.442,4790.7643,4876.374,4927.3101,5026.8273
Michigan,26,Per Capita Spending-Actual ($),males, 65 Years and Over,4 to 5,10766.3485,10857.9743,10860.4135,11073.1681,10321.1264,10141.8818,10120.7983,10137.7185,10114.1992,10111.4278,10294.0948
Michigan,26,Per Capita Spending-Actual ($),males, 65 Years and Over,6+,30429.5079,31644.2834,32758.3931,32757.6698,32319.5431,32037.7449,31712.0707,32276.1727,31935.3762,31503.2861,31962.7455
Michigan,26,Per Capita Spending-Standardized ($),males, 65 Years and Over,0 to 1,1460.2565,1464.338,1481.6001,1600.6751,1500.1461,1561.1631,1530.63,1521.3166,1557.4928,1581.2704,1585.8311
Michigan,26,Per Capita Spending-Standardized ($),males, 65 Years and Over,2 to 3,4534.9069,4608.7605,4598.2289,4663.6033,4488.1622,4604.0978,4590.7627,4646.7897,4789.4521,4833.1552,4932.3824
Michigan,26,Per Capita Spending-Standardized ($),males, 65 Years and Over,4 to 5,10115.6632,10186.8665,10212.08,10502.1417,9664.6961,9670.4767,9700.9379,9674.1163,9741.1967,9703.4226,9877.2939
Michigan,26,Per Capita Spending-Standardized ($),males, 65 Years and Over,6+,28148.7939,29114.4229,30066.9927,30490.4575,29581.9199,29841.9791,29695.9198,30195.5721,30161.4553,29588.8683,29944.2048
Michigan,26,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,0 to 1,130.6275,128.1112,121.7447,121.7168,122.4144,124.5005,125.7301,125.286,126.1246,124.9208,125.2284
Michigan,26,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,2 to 3,311.9894,312.3809,297.1874,297.5607,299.2944,300.4108,302.5573,315.3454,316.8216,318.4189,323.6578
Michigan,26,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,4 to 5,647.4116,644.408,618.2902,619.3056,596.2552,606.1779,604.7153,614.3902,618.701,614.452,631.6961
Michigan,26,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,6+,1798.6714,1806.9807,1761.9812,1761.2016,1778.9344,1804.9632,1789.1089,1835.7281,1835.3807,1804.0543,1833.7305
Michigan,26,Hospital Readmissions-Percentage (%),males, 65 Years and Over,0 to 1,5.6,6.07,5.03,5.17,4.95,5.22,4.65,5.6,3.83,4.15,4.42
Michigan,26,Hospital Readmissions-Percentage (%),males, 65 Years and Over,2 to 3,7.97,7.96,7.58,6.88,7.01,6.15,6.4,6.85,6.71,6.13,5.99
Michigan,26,Hospital Readmissions-Percentage (%),males, 65 Years and Over,4 to 5,12.09,12.01,11.56,11.25,10.61,10.33,10,10.07,9.97,8.96,9.63
Michigan,26,Hospital Readmissions-Percentage (%),males, 65 Years and Over,6+,26.19,26.03,25.93,25.13,25.02,24.26,23.11,23.51,22.91,22.88,22.59
Minnesota,27,Per Capita Spending-Actual ($),males, Less than 65 Years,0 to 1,1850.3294,2051.8316,2138.7653,2137.7092,2169.3885,2226.3097,2156.8851,2312.6988,2187.1211,2326.1792,2327.0449
Minnesota,27,Per Capita Spending-Actual ($),males, Less than 65 Years,2 to 3,7234.5311,7151.8388,8126.5872,8899.2134,7761.3038,7702.4207,7953.1103,7992.1393,8090.6139,7849.1521,8184.9046
Minnesota,27,Per Capita Spending-Actual ($),males, Less than 65 Years,4 to 5,16889.7042,18190.8432,17832.5151,18563.5994,18019.8148,17364.9682,17188.6587,17705.1433,16979.8061,16722.8765,16182.4876
Minnesota,27,Per Capita Spending-Actual ($),males, Less than 65 Years,6+,41584.0848,44333.6526,45816.2148,45122.4125,47280.9671,44600.6947,43139.1508,45081.731,43939.6782,42579.8569,42197.2569
Minnesota,27,Per Capita Spending-Standardized ($),males, Less than 65 Years,0 to 1,1800.557,2031.7272,2081.3355,2075.6209,2088.4532,2142.5301,2097.0837,2218.5708,2121.7296,2254.2375,2244.2231
Minnesota,27,Per Capita Spending-Standardized ($),males, Less than 65 Years,2 to 3,6719.8446,6831.248,7473.7174,7640.6121,7160.8101,7199.9525,7352.5534,7352.5033,7532.7563,7323.9055,7693.1031
Minnesota,27,Per Capita Spending-Standardized ($),males, Less than 65 Years,4 to 5,15144.4556,16933.9945,16163.7939,16615.5397,16104.0227,15742.8662,15510.6264,15872.7653,15419.9895,15165.8796,14629.7166
Minnesota,27,Per Capita Spending-Standardized ($),males, Less than 65 Years,6+,37041.5937,40276.2839,39970.8872,39302.1795,40754.5018,38938.7845,37175.8321,39204.8639,38345.6982,37252.9244,36739.8227
Minnesota,27,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,0 to 1,345.7921,344.6826,343.701,342.8102,353.4118,374.5621,354.4391,347.0041,346.3696,348.4899,331.9418
Minnesota,27,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,2 to 3,941.9927,955.7733,958.533,940.5247,955.7015,976.1346,938.5593,972.3969,951.8578,947.0519,943.4519
Minnesota,27,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,4 to 5,1873.1625,1843.2836,1766.0471,1737.8891,1778.951,1808.1943,1798.7125,1812.2386,1789.1738,1800.1764,1705.5957
Minnesota,27,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,6+,3863.964,4103.6093,3911.0012,4030.597,3984.1622,4034.8635,3952.2488,3982.8117,3834.7765,3873.7002,3685.5006
Minnesota,27,Hospital Readmissions-Percentage (%),males, Less than 65 Years,0 to 1,11.47,11.93,9.91,10.44,12.16,12.25,11.99,9.39,7.53,9.95,9.73
Minnesota,27,Hospital Readmissions-Percentage (%),males, Less than 65 Years,2 to 3,14.19,14.72,13.84,14.01,14.48,14.03,13.38,12.8,12.78,12.58,14.36
Minnesota,27,Hospital Readmissions-Percentage (%),males, Less than 65 Years,4 to 5,20.25,20.32,20.39,20.67,18.81,19.19,18.69,18.74,17.9,17.13,17.41
Minnesota,27,Hospital Readmissions-Percentage (%),males, Less than 65 Years,6+,35.2,36.01,33.76,33.68,33.01,32.72,31.08,30.7,30.14,30.14,29.11
Minnesota,27,Per Capita Spending-Actual ($),males, 65 Years and Over,0 to 1,1497.9617,1557.3087,1609.0474,1626.5673,1524.7567,1559.4629,1580.2831,1552.9432,1573.4712,1503.2726,1522.8824
Minnesota,27,Per Capita Spending-Actual ($),males, 65 Years and Over,2 to 3,5430.84,5665.728,5751.1676,5775.4125,5596.8426,5758.3796,5838.4418,5992.3842,6096.117,6168.5835,6371.7752
Minnesota,27,Per Capita Spending-Actual ($),males, 65 Years and Over,4 to 5,12687.2398,12867.226,13503.1792,13694.8683,12884.1639,12843.1308,12760.3573,12922.1213,13260.0488,13411.2525,13642.765
Minnesota,27,Per Capita Spending-Actual ($),males, 65 Years and Over,6+,29903.184,31799.2219,32180.9923,32268.0096,33197.2736,32788.6363,32536.9818,32870.2341,34137.7104,34160.1036,34606.0707
Minnesota,27,Per Capita Spending-Standardized ($),males, 65 Years and Over,0 to 1,1499.0126,1572.6047,1605.1824,1617.364,1471.9125,1514.4076,1565.264,1489.2456,1528.0951,1473.7849,1492.8814
Minnesota,27,Per Capita Spending-Standardized ($),males, 65 Years and Over,2 to 3,5280.9319,5563.1588,5561.8001,5555.4513,5248.9552,5404.7029,5514.2612,5567.3813,5712.7031,5797.6754,5983.1486
Minnesota,27,Per Capita Spending-Standardized ($),males, 65 Years and Over,4 to 5,12091.7097,12440.2271,12822.4317,12900.054,11754.5594,11726.2492,11649.9273,11723.3292,12095.2508,12254.561600000001,12409.6131
Minnesota,27,Per Capita Spending-Standardized ($),males, 65 Years and Over,6+,28249.2039,30305.9231,30040.3299,29966.4143,29491.2701,29310.3333,28930.8419,29117.0777,30317.7449,30354.3902,30534.9833
Minnesota,27,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,0 to 1,128.3276,130.7615,124.3649,127.4085,128.0146,126.5516,126.714,124.8334,126.6473,122.0036,126.1808
Minnesota,27,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,2 to 3,367.4155,377.7552,370.9133,369.6631,369.0796,385.8865,377.6299,381.6776,379.7575,392.6052,390.7393
Minnesota,27,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,4 to 5,795.1031,812.9958,790.6202,798.7436,787.2254,798.8053,784.1717,782.4693,793.3138,796.5331,791.2215
Minnesota,27,"ED Visits per 1,000 Beneficiaries",males, 65 Years and Over,6+,1901.0608,1908.2159,1887.2857,1873.4888,1899.2839,1937.1436,1871.6152,1896.1243,1925.6642,1898.6436,1930.3024
Minnesota,27,Hospital Readmissions-Percentage (%),males, 65 Years and Over,0 to 1,5.35,6.1,6.43,5.96,5.5,5.81,4.14,5.05,4.72,4.8,6.17
Minnesota,27,Hospital Readmissions-Percentage (%),males, 65 Years and Over,2 to 3,8.98,8.65,8.75,8.57,7.93,7.75,7.48,7.54,6.49,7.18,7.1
Minnesota,27,Hospital Readmissions-Percentage (%),males, 65 Years and Over,4 to 5,14.16,13.86,14.53,13.28,12.72,11.72,10.89,10.96,11.24,10.6,11.39
Minnesota,27,Hospital Readmissions-Percentage (%),males, 65 Years and Over,6+,26.02,25.34,24.14,23.27,23.21,22.81,21.17,21.51,21.79,21.63,22.19
Mississippi,28,Per Capita Spending-Actual ($),males, Less than 65 Years,0 to 1,1857.5525,1862.9928,1935.6591,1980.2032,2089.1804,2173.2914,2183.5792,2183.3811,2248.4286,2219.9347,2191.284
Mississippi,28,Per Capita Spending-Actual ($),males, Less than 65 Years,2 to 3,7190.5915,7693.6842,7528.3354,7807.346,7335.8364,7228.4109,7260.7272,7504.2591,7386.2821,7321.8992,7827.1298
Mississippi,28,Per Capita Spending-Actual ($),males, Less than 65 Years,4 to 5,15376.2906,16096.0829,17394.5585,17086.1973,16151.8788,15790.8335,15659.7276,15806.0925,14814.9178,14388.2464,14012.4488
Mississippi,28,Per Capita Spending-Actual ($),males, Less than 65 Years,6+,34740.1631,36956.6445,40040.3961,39734.8119,39511.1652,38856.0886,38232.2429,39653.7281,36309.8935,35430.8438,36271.6427
Mississippi,28,Per Capita Spending-Standardized ($),males, Less than 65 Years,0 to 1,1979.3521,1991.9585,2065.3411,2085.5997,2175.7254,2279.1149,2313.2242,2273.3873,2368.7162,2369.6673,2361.5058
Mississippi,28,Per Capita Spending-Standardized ($),males, Less than 65 Years,2 to 3,7574.04,8106.0932,7869.6566,8106.1702,7635.4656,7602.6201,7684.332,7872.3028,7859.4243,7820.4937,8368.318
Mississippi,28,Per Capita Spending-Standardized ($),males, Less than 65 Years,4 to 5,15981.5721,16785.7592,18056.1046,17560.4905,16625.0034,16431.9164,16449.5963,16454.6748,15664.7205,15324.8113,14981.3875
Mississippi,28,Per Capita Spending-Standardized ($),males, Less than 65 Years,6+,35713.2312,38139.7078,41239.0856,40738.3769,40309.7862,40052.4347,39779.377,41312.1021,38289.4433,37527.0233,38697.7869
Mississippi,28,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,0 to 1,444.0394,434.8975,452.8547,443.8082,443.5893,457.935,462.6069,457.8467,466.6214,442.4254,420.4235
Mississippi,28,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,2 to 3,966.5408,989.0584,975.9163,972.5463,955.713,990.0519,972.4387,987.5631,970.113,917.5308,908.5852
Mississippi,28,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,4 to 5,1675.1257,1726.9861,1754.5118,1680.8652,1654.1787,1688.7971,1663.4823,1624.1961,1602.4121,1556.101,1431.7968
Mississippi,28,"ED Visits per 1,000 Beneficiaries",males, Less than 65 Years,6+,3699.4382,3817.5241,3719.2475,3719.2062,3848.0243,3661.4613,3660.1871,3719.326,3643.8465,3467.0517,3415.407
Mississippi,28,Hospital Readmissions-Percentage (%),males, Less than 65 Years,0 to 1,9.75,11.02,11.79,12.57,12.96,13.26,10.4,9.9,12.47,8.62,9.79
Mississippi,28,Hospital Readmissions-Percentage (%),males, Less than 65 Years,2 to 3,14.13,14.27,14.45,13.69,12.04,12.09,11.51,13.11,11.65,12.44,12.48
Mississippi,28,Hospital Readmissions-Percentage (%),males, Less than 65 Years,4 to 5,19.01,18.95,18.32,17.82,16.37,16.4,16.65,16.28,15.96,16.57,14.93
Mississippi,28,Hospital Readmissions-Percentage (%),males, Less than 65 Years,6+,30.16,31.84,31.44,30.8,29.89,28.89,26.87,28.17,27.43,27.41,29.54
Mississippi,28,Per Capita Spending-Actual ($),males, 65 Years and Over,0 to 1,1546.0581,1548.4535,1564.3076,1607.2629,1511.6839,1553.0337,1469.5929,1481.1976,1556.5828,1504.1563,1630.546
Mississippi,28,Per Capita Spending-Actual ($),males, 65 Years and Over,2 to 3,5498.5294,5528.8798,5533.3823,5496.8691,5220.7424,5142.6801,4931.4805,4958.9823,4887.6367,4961.3398,5176.5148
Mississippi,28,Per Capita Spending-Actual ($),males, 65 Years and Over,4 to 5,12500.3283,12941.3941,12868.2454,12880.8311,12093.2973,11412.453,11031.5198,10852.0255,10696.956,10481.9745,10570.1608
Mississippi,28,Per Capita Spending-Actual ($),males, 65 Years and Over,6+,30674.5894,31912.7987,32580.6452,33431.5809,33400.9673,32256.7977,31604.6397,31544.986,31302.4702,29684.7338,29709.6584
Mississippi,28,Per Capita Spending-Standardized ($),males, 65 Years and Over,0 to 1,1693.9909,1685.5066,1698.4115,1710.947,1611.6981,1677.2817,1602.262,1589.1839,1692.4433,1655.3607,1793.1047
Mississippi,28,Per Capita Spending-Standardized ($),males, 65 Years and Over,2 to 3,5874.3223,5863.7607,5881.5506,5759.8052,5471.2112,5474.2917,5307.3558,5263.9778,5266.8858,5384.4066,5608.5978
Mississippi,28,Per Capita Spending-Standardized ($),males, 65 Years and Over,4 to 5,13145.4273,13609.3864,13539.4227,13408.337,12573.5413,12012.8981,11752.6604,11507.9253,11505.7172,11264.6263,11396.0267
Mississippi,28,Per Capita Spending-Standardized ($),males, 65 Years and Over,6+,32211.6411,33550.4088,34268.046,34865.4542,34715.697,33817.6156,33447.5507,33346.0997,33696.139,32041.627,32028.3038
